epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,28.4418,1.53877,0.64375,1,1.35741,0.000236017,0.000236017,0.000236017
